id,fecha,hora,presion_hpa,variacion_hpa,tendencia
7053,2026-07-04,23:00:00,578.7,0.0,Estable
7054,2026-07-04,23:15:00,578.8,0.1,Creciente
7055,2026-07-04,23:30:00,579.0,0.2,Creciente
7056,2026-07-04,23:45:00,578.9,-0.1,Descendente
7057,2026-07-05,00:15:00,578.8,-0.1,Descendente
7058,2026-07-05,00:30:00,578.9,0.1,Creciente
7059,2026-07-05,00:45:00,578.9,0.0,Estable
7060,2026-07-05,01:00:00,578.8,-0.1,Descendente
7061,2026-07-05,01:15:00,578.8,0.0,Estable
7062,2026-07-05,01:30:00,578.7,-0.1,Descendente
7063,2026-07-05,01:45:00,578.8,0.1,Creciente
7064,2026-07-05,02:00:00,578.6,-0.2,Descendente
7065,2026-07-05,02:15:00,578.5,-0.1,Descendente
7066,2026-07-05,02:30:00,578.5,0.0,Estable
7067,2026-07-05,02:45:00,578.3,-0.2,Descendente
7068,2026-07-05,03:00:00,578.2,-0.1,Descendente
7069,2026-07-05,03:15:00,578.1,-0.1,Descendente
7070,2026-07-05,03:30:00,578.0,-0.1,Descendente
7071,2026-07-05,03:45:00,577.9,-0.1,Descendente
7072,2026-07-05,04:00:00,578.0,0.1,Creciente
7073,2026-07-05,04:15:00,577.9,-0.1,Descendente
7074,2026-07-05,04:30:00,578.0,0.1,Creciente
7075,2026-07-05,04:45:00,578.0,0.0,Estable
7076,2026-07-05,05:00:00,578.0,0.0,Estable
7077,2026-07-05,05:15:00,578.2,0.2,Creciente
7078,2026-07-05,05:30:00,578.2,0.0,Estable
7079,2026-07-05,05:45:00,578.3,0.1,Creciente
7080,2026-07-05,06:00:00,578.3,0.0,Estable
7081,2026-07-05,06:15:00,578.5,0.2,Creciente
7082,2026-07-05,06:30:00,578.7,0.2,Creciente
7083,2026-07-05,06:45:00,578.9,0.2,Creciente
7084,2026-07-05,07:00:00,579.1,0.2,Creciente
7085,2026-07-05,07:15:00,579.1,0.0,Estable
7086,2026-07-05,07:30:00,579.2,0.1,Creciente
7087,2026-07-05,07:45:00,579.2,0.0,Estable
7088,2026-07-05,08:00:00,579.4,0.2,Creciente
7089,2026-07-05,08:15:00,579.3,-0.1,Descendente
7090,2026-07-05,08:30:00,579.4,0.1,Creciente
7091,2026-07-05,08:45:00,579.5,0.1,Creciente
7092,2026-07-05,09:00:00,579.5,0.0,Estable
7093,2026-07-05,09:15:00,579.6,0.1,Creciente
7094,2026-07-05,09:30:00,579.5,-0.1,Descendente
7095,2026-07-05,09:45:00,579.5,0.0,Estable
7096,2026-07-05,10:00:00,579.5,0.0,Estable
7097,2026-07-05,10:15:00,579.4,-0.1,Descendente
7098,2026-07-05,10:30:00,579.2,-0.2,Descendente
7099,2026-07-05,10:45:00,579.1,-0.1,Descendente
7100,2026-07-05,11:00:00,579.0,-0.1,Descendente
7101,2026-07-05,11:15:00,578.8,-0.2,Descendente
7102,2026-07-05,11:30:00,578.8,0.0,Estable
7103,2026-07-05,11:45:00,578.6,-0.2,Descendente
7104,2026-07-05,12:00:00,578.5,-0.1,Descendente
7105,2026-07-05,12:15:00,578.3,-0.2,Descendente
7106,2026-07-05,12:30:00,578.0,-0.3,Descendente
7107,2026-07-05,12:45:00,577.7,-0.3,Descendente
7108,2026-07-05,13:00:00,577.6,-0.1,Descendente
7109,2026-07-05,13:15:00,577.5,-0.1,Descendente
7110,2026-07-05,13:30:00,577.3,-0.2,Descendente
7111,2026-07-05,13:45:00,577.1,-0.2,Descendente
7112,2026-07-05,14:00:00,577.0,-0.1,Descendente
7113,2026-07-05,14:15:00,576.8,-0.2,Descendente
7114,2026-07-05,14:30:00,576.6,-0.2,Descendente
7115,2026-07-05,14:45:00,576.5,-0.1,Descendente
7116,2026-07-05,15:00:00,576.5,0.0,Estable
7117,2026-07-05,15:15:00,576.7,0.2,Creciente
7118,2026-07-05,15:30:00,576.7,0.0,Estable
7119,2026-07-05,15:45:00,576.6,-0.1,Descendente
7120,2026-07-05,16:00:00,576.8,0.2,Creciente
7121,2026-07-05,16:15:00,577.3,0.5,Creciente
7122,2026-07-05,16:30:00,577.4,0.1,Creciente
7123,2026-07-05,16:45:00,577.5,0.1,Creciente
7124,2026-07-05,17:00:00,577.8,0.3,Creciente
7125,2026-07-05,17:15:00,577.6,-0.2,Descendente
7126,2026-07-05,17:30:00,577.5,-0.1,Descendente
7127,2026-07-05,17:45:00,577.8,0.3,Creciente
7128,2026-07-05,18:00:00,578.0,0.2,Creciente
7129,2026-07-05,18:15:00,578.1,0.1,Creciente
7130,2026-07-05,18:30:00,578.1,0.0,Estable
7131,2026-07-05,18:45:00,578.0,-0.1,Descendente
7132,2026-07-05,19:00:00,578.0,0.0,Estable
7133,2026-07-05,19:15:00,578.0,0.0,Estable
7134,2026-07-05,19:30:00,578.0,0.0,Estable
7135,2026-07-05,19:45:00,578.2,0.2,Creciente
7136,2026-07-05,20:00:00,578.2,0.0,Estable
7137,2026-07-05,20:15:00,578.2,0.0,Estable
7138,2026-07-05,20:30:00,578.0,-0.2,Descendente
7139,2026-07-05,20:45:00,578.2,0.2,Creciente
7140,2026-07-05,21:00:00,578.1,-0.1,Descendente
7141,2026-07-05,21:15:00,578.0,-0.1,Descendente
7142,2026-07-05,21:30:00,578.2,0.2,Creciente
7143,2026-07-05,21:45:00,578.4,0.2,Creciente
7144,2026-07-05,22:00:00,578.5,0.1,Creciente
7145,2026-07-05,22:15:00,578.7,0.2,Creciente
7146,2026-07-05,22:30:00,578.5,-0.2,Descendente
7147,2026-07-05,22:45:00,578.5,0.0,Estable
7148,2026-07-05,23:00:00,578.5,0.0,Estable
7149,2026-07-05,23:15:00,578.4,-0.1,Descendente
7150,2026-07-05,23:30:00,578.2,-0.2,Descendente
7151,2026-07-05,23:45:00,578.1,-0.1,Descendente
